,userid,datetime,labels
7659,38,1970-01-03 11:00:00,9
7660,38,1970-01-03 12:00:00,8
7661,38,1970-01-03 13:00:00,0
7662,38,1970-01-03 14:00:00,1
7663,38,1970-01-03 15:00:00,4
7664,38,1970-01-03 16:00:00,4
7665,38,1970-01-03 17:00:00,9
7666,38,1970-01-03 18:00:00,3
7667,38,1970-01-03 19:00:00,7
7668,38,1970-01-03 20:00:00,6
7669,38,1970-01-03 21:00:00,9
7670,38,1970-01-03 22:00:00,3
7671,38,1970-01-03 23:00:00,5
7672,38,1970-01-04 00:00:00,2
7673,38,1970-01-04 01:00:00,3
7674,38,1970-01-04 02:00:00,4
7675,38,1970-01-04 03:00:00,4
7676,38,1970-01-04 04:00:00,8
7677,38,1970-01-04 05:00:00,6
7678,38,1970-01-04 06:00:00,3
7679,38,1970-01-04 07:00:00,6
7680,38,1970-01-04 08:00:00,7
7681,38,1970-01-04 09:00:00,1
7682,38,1970-01-04 10:00:00,2
7683,38,1970-01-04 11:00:00,3
7684,38,1970-01-04 12:00:00,4
7685,38,1970-01-04 13:00:00,6
7686,38,1970-01-04 14:00:00,9
7687,38,1970-01-04 15:00:00,4
7688,38,1970-01-04 16:00:00,4
7689,38,1970-01-04 17:00:00,9
7690,38,1970-01-04 18:00:00,8
7691,38,1970-01-04 19:00:00,1
7692,38,1970-01-04 20:00:00,0
7693,38,1970-01-04 21:00:00,2
7694,38,1970-01-04 22:00:00,4
7695,38,1970-01-04 23:00:00,5
7696,38,1970-01-05 00:00:00,6
7697,38,1970-01-05 01:00:00,5
7698,38,1970-01-05 02:00:00,8
7699,38,1970-01-05 03:00:00,2
7700,38,1970-01-05 04:00:00,9
7701,38,1970-01-05 05:00:00,1
7702,38,1970-01-05 06:00:00,2
7703,38,1970-01-05 07:00:00,3
7704,38,1970-01-05 08:00:00,1
7705,38,1970-01-05 09:00:00,8
7706,38,1970-01-05 10:00:00,3
7707,38,1970-01-05 11:00:00,0
7708,38,1970-01-05 12:00:00,5
7709,38,1970-01-05 13:00:00,4
7710,38,1970-01-05 14:00:00,3
7711,38,1970-01-05 15:00:00,0
7712,38,1970-01-05 16:00:00,3
7713,38,1970-01-05 17:00:00,2
7714,38,1970-01-05 18:00:00,9
7715,38,1970-01-05 19:00:00,8
7716,38,1970-01-05 20:00:00,4
7717,38,1970-01-05 21:00:00,1
7718,38,1970-01-05 22:00:00,6
7719,38,1970-01-05 23:00:00,9
7720,38,1970-01-06 00:00:00,6
7721,38,1970-01-06 01:00:00,5
7722,38,1970-01-06 02:00:00,5
7723,38,1970-01-06 03:00:00,3
7724,38,1970-01-06 04:00:00,4
7725,38,1970-01-06 05:00:00,2
7726,38,1970-01-06 06:00:00,9
7727,38,1970-01-06 07:00:00,2
7728,38,1970-01-06 08:00:00,5
7729,38,1970-01-06 09:00:00,9
7730,38,1970-01-06 10:00:00,3
7731,38,1970-01-06 11:00:00,6
7732,38,1970-01-06 12:00:00,8
7733,38,1970-01-06 13:00:00,9
7734,38,1970-01-06 14:00:00,2
7735,38,1970-01-06 15:00:00,5
7736,38,1970-01-06 16:00:00,6
7737,38,1970-01-06 17:00:00,3
7738,38,1970-01-06 18:00:00,2
7739,38,1970-01-06 19:00:00,9
7740,38,1970-01-06 20:00:00,0
7741,38,1970-01-06 21:00:00,1
7742,38,1970-01-06 22:00:00,0
7743,38,1970-01-06 23:00:00,3
7744,38,1970-01-07 00:00:00,5
7745,38,1970-01-07 01:00:00,1
7746,38,1970-01-07 02:00:00,8
7747,38,1970-01-07 03:00:00,7
7748,38,1970-01-07 04:00:00,8
7749,38,1970-01-07 05:00:00,9
7750,38,1970-01-07 06:00:00,9
7751,38,1970-01-07 07:00:00,1
7752,38,1970-01-07 08:00:00,8
7753,38,1970-01-07 09:00:00,5
7754,38,1970-01-07 10:00:00,6
7755,38,1970-01-07 11:00:00,1
7756,38,1970-01-07 12:00:00,6
7757,38,1970-01-07 13:00:00,9
7758,38,1970-01-07 14:00:00,5
7759,38,1970-01-07 15:00:00,7
7760,38,1970-01-07 16:00:00,0
7761,38,1970-01-07 17:00:00,9
7762,38,1970-01-07 18:00:00,2
7763,38,1970-01-07 19:00:00,8
7764,38,1970-01-07 20:00:00,4
7765,38,1970-01-07 21:00:00,5
7766,38,1970-01-07 22:00:00,5
7767,38,1970-01-07 23:00:00,7
7768,38,1970-01-08 00:00:00,5
7769,38,1970-01-08 01:00:00,9
7770,38,1970-01-08 02:00:00,2
7771,38,1970-01-08 03:00:00,8
7772,38,1970-01-08 04:00:00,6
7773,38,1970-01-08 05:00:00,7
7774,38,1970-01-08 06:00:00,8
7775,38,1970-01-08 07:00:00,6
7776,38,1970-01-08 08:00:00,0
7777,38,1970-01-08 09:00:00,4
7778,38,1970-01-08 10:00:00,1
7779,38,1970-01-08 11:00:00,5
7780,38,1970-01-08 12:00:00,0
7781,38,1970-01-08 13:00:00,8
7782,38,1970-01-08 14:00:00,2
7783,38,1970-01-08 15:00:00,7
7784,38,1970-01-08 16:00:00,6
7785,38,1970-01-08 17:00:00,8
7786,38,1970-01-08 18:00:00,3
7787,38,1970-01-08 19:00:00,6
7788,38,1970-01-08 20:00:00,7
7789,38,1970-01-08 21:00:00,0
7790,38,1970-01-08 22:00:00,7
7791,38,1970-01-08 23:00:00,8
7792,38,1970-01-09 00:00:00,2
7793,38,1970-01-09 01:00:00,3
7794,38,1970-01-09 02:00:00,4
7795,38,1970-01-09 03:00:00,0
7796,38,1970-01-09 04:00:00,6
7797,38,1970-01-09 05:00:00,2
7798,38,1970-01-09 06:00:00,8
7799,38,1970-01-09 07:00:00,9
7800,39,1970-01-01 00:00:00,1
7801,39,1970-01-01 01:00:00,1
7802,39,1970-01-01 02:00:00,8
7803,39,1970-01-01 03:00:00,8
7804,39,1970-01-01 04:00:00,4
7805,39,1970-01-01 05:00:00,4
7806,39,1970-01-01 06:00:00,0
7807,39,1970-01-01 07:00:00,7
7808,39,1970-01-01 08:00:00,7
7809,39,1970-01-01 09:00:00,8
7810,39,1970-01-01 10:00:00,1
7811,39,1970-01-01 11:00:00,1
7812,39,1970-01-01 12:00:00,1
7813,39,1970-01-01 13:00:00,3
7814,39,1970-01-01 14:00:00,9
7815,39,1970-01-01 15:00:00,5
7816,39,1970-01-01 16:00:00,1
7817,39,1970-01-01 17:00:00,8
7818,39,1970-01-01 18:00:00,0
7819,39,1970-01-01 19:00:00,9
7820,39,1970-01-01 20:00:00,4
7821,39,1970-01-01 21:00:00,9
7822,39,1970-01-01 22:00:00,2
7823,39,1970-01-01 23:00:00,9
7824,39,1970-01-02 00:00:00,9
7825,39,1970-01-02 01:00:00,7
7826,39,1970-01-02 02:00:00,6
7827,39,1970-01-02 03:00:00,7
7828,39,1970-01-02 04:00:00,6
7829,39,1970-01-02 05:00:00,9
7830,39,1970-01-02 06:00:00,4
7831,39,1970-01-02 07:00:00,4
7832,39,1970-01-02 08:00:00,7
7833,39,1970-01-02 09:00:00,9
7834,39,1970-01-02 10:00:00,4
7835,39,1970-01-02 11:00:00,5
7836,39,1970-01-02 12:00:00,6
7837,39,1970-01-02 13:00:00,5
7838,39,1970-01-02 14:00:00,1
7839,39,1970-01-02 15:00:00,9
7840,39,1970-01-02 16:00:00,0
7841,39,1970-01-02 17:00:00,5
7842,39,1970-01-02 18:00:00,8
7843,39,1970-01-02 19:00:00,5
7844,39,1970-01-02 20:00:00,3
7845,39,1970-01-02 21:00:00,5
7846,39,1970-01-02 22:00:00,6
7847,39,1970-01-02 23:00:00,9
7848,39,1970-01-03 00:00:00,8
7849,39,1970-01-03 01:00:00,8
7850,39,1970-01-03 02:00:00,4
7851,39,1970-01-03 03:00:00,1
7852,39,1970-01-03 04:00:00,1
7853,39,1970-01-03 05:00:00,3
7854,39,1970-01-03 06:00:00,3
7855,39,1970-01-03 07:00:00,5
7856,39,1970-01-03 08:00:00,8
7857,39,1970-01-03 09:00:00,7
7858,39,1970-01-03 10:00:00,5
7859,39,1970-01-03 11:00:00,9
7860,39,1970-01-03 12:00:00,0
7861,39,1970-01-03 13:00:00,7
7862,39,1970-01-03 14:00:00,2
7863,39,1970-01-03 15:00:00,3
7864,39,1970-01-03 16:00:00,7
7865,39,1970-01-03 17:00:00,5
7866,39,1970-01-03 18:00:00,0
7867,39,1970-01-03 19:00:00,7
7868,39,1970-01-03 20:00:00,8
7869,39,1970-01-03 21:00:00,9
7870,39,1970-01-03 22:00:00,0
7871,39,1970-01-03 23:00:00,7
7872,39,1970-01-04 00:00:00,1
7873,39,1970-01-04 01:00:00,9
7874,39,1970-01-04 02:00:00,0
7875,39,1970-01-04 03:00:00,6
7876,39,1970-01-04 04:00:00,2
7877,39,1970-01-04 05:00:00,5
7878,39,1970-01-04 06:00:00,2
7879,39,1970-01-04 07:00:00,6
7880,39,1970-01-04 08:00:00,1
7881,39,1970-01-04 09:00:00,2
7882,39,1970-01-04 10:00:00,2
7883,39,1970-01-04 11:00:00,6
7884,39,1970-01-04 12:00:00,7
7885,39,1970-01-04 13:00:00,7
7886,39,1970-01-04 14:00:00,6
7887,39,1970-01-04 15:00:00,7
7888,39,1970-01-04 16:00:00,2
7889,39,1970-01-04 17:00:00,3
7890,39,1970-01-04 18:00:00,0
7891,39,1970-01-04 19:00:00,8
7892,39,1970-01-04 20:00:00,2
7893,39,1970-01-04 21:00:00,3
7894,39,1970-01-04 22:00:00,6
7895,39,1970-01-04 23:00:00,2
7896,39,1970-01-05 00:00:00,6
7897,39,1970-01-05 01:00:00,7
7898,39,1970-01-05 02:00:00,1
7899,39,1970-01-05 03:00:00,0
7900,39,1970-01-05 04:00:00,0
7901,39,1970-01-05 05:00:00,0
7902,39,1970-01-05 06:00:00,7
7903,39,1970-01-05 07:00:00,3
7904,39,1970-01-05 08:00:00,7
7905,39,1970-01-05 09:00:00,5
7906,39,1970-01-05 10:00:00,6
7907,39,1970-01-05 11:00:00,2
7908,39,1970-01-05 12:00:00,8
7909,39,1970-01-05 13:00:00,9
7910,39,1970-01-05 14:00:00,5
7911,39,1970-01-05 15:00:00,5
7912,39,1970-01-05 16:00:00,0
7913,39,1970-01-05 17:00:00,3
7914,39,1970-01-05 18:00:00,3
7915,39,1970-01-05 19:00:00,5
7916,39,1970-01-05 20:00:00,8
7917,39,1970-01-05 21:00:00,1
7918,39,1970-01-05 22:00:00,8
7919,39,1970-01-05 23:00:00,4
7920,39,1970-01-06 00:00:00,2
7921,39,1970-01-06 01:00:00,6
7922,39,1970-01-06 02:00:00,2
7923,39,1970-01-06 03:00:00,3
7924,39,1970-01-06 04:00:00,4
7925,39,1970-01-06 05:00:00,5
7926,39,1970-01-06 06:00:00,3
7927,39,1970-01-06 07:00:00,7
7928,39,1970-01-06 08:00:00,9
7929,39,1970-01-06 09:00:00,8
7930,39,1970-01-06 10:00:00,2
7931,39,1970-01-06 11:00:00,8
7932,39,1970-01-06 12:00:00,3
7933,39,1970-01-06 13:00:00,3
7934,39,1970-01-06 14:00:00,8
7935,39,1970-01-06 15:00:00,5
7936,39,1970-01-06 16:00:00,7
7937,39,1970-01-06 17:00:00,2
7938,39,1970-01-06 18:00:00,8
7939,39,1970-01-06 19:00:00,6
7940,39,1970-01-06 20:00:00,9
7941,39,1970-01-06 21:00:00,1
7942,39,1970-01-06 22:00:00,8
7943,39,1970-01-06 23:00:00,7
7944,39,1970-01-07 00:00:00,3
7945,39,1970-01-07 01:00:00,1
7946,39,1970-01-07 02:00:00,6
7947,39,1970-01-07 03:00:00,0
7948,39,1970-01-07 04:00:00,8
7949,39,1970-01-07 05:00:00,5
7950,39,1970-01-07 06:00:00,0
7951,39,1970-01-07 07:00:00,4
7952,39,1970-01-07 08:00:00,9
7953,39,1970-01-07 09:00:00,3
7954,39,1970-01-07 10:00:00,1
7955,39,1970-01-07 11:00:00,5
7956,39,1970-01-07 12:00:00,6
7957,39,1970-01-07 13:00:00,9
7958,39,1970-01-07 14:00:00,5
7959,39,1970-01-07 15:00:00,9
7960,39,1970-01-07 16:00:00,0
7961,39,1970-01-07 17:00:00,4
7962,39,1970-01-07 18:00:00,2
7963,39,1970-01-07 19:00:00,3
7964,39,1970-01-07 20:00:00,4
7965,39,1970-01-07 21:00:00,0
7966,39,1970-01-07 22:00:00,7
7967,39,1970-01-07 23:00:00,7
7968,39,1970-01-08 00:00:00,5
7969,39,1970-01-08 01:00:00,9
7970,39,1970-01-08 02:00:00,3
7971,39,1970-01-08 03:00:00,1
7972,39,1970-01-08 04:00:00,6
7973,39,1970-01-08 05:00:00,3
7974,39,1970-01-08 06:00:00,4
7975,39,1970-01-08 07:00:00,5
7976,39,1970-01-08 08:00:00,6
7977,39,1970-01-08 09:00:00,3
7978,39,1970-01-08 10:00:00,8
7979,39,1970-01-08 11:00:00,9
7980,39,1970-01-08 12:00:00,0
7981,39,1970-01-08 13:00:00,1
7982,39,1970-01-08 14:00:00,6
7983,39,1970-01-08 15:00:00,3
7984,39,1970-01-08 16:00:00,0
7985,39,1970-01-08 17:00:00,6
7986,39,1970-01-08 18:00:00,6
7987,39,1970-01-08 19:00:00,7
7988,39,1970-01-08 20:00:00,8
7989,39,1970-01-08 21:00:00,9
7990,39,1970-01-08 22:00:00,0
7991,39,1970-01-08 23:00:00,1
7992,39,1970-01-09 00:00:00,2
7993,39,1970-01-09 01:00:00,8
7994,39,1970-01-09 02:00:00,6
7995,39,1970-01-09 03:00:00,9
7996,39,1970-01-09 04:00:00,1
7997,39,1970-01-09 05:00:00,7
7998,39,1970-01-09 06:00:00,3
7999,39,1970-01-09 07:00:00,0
8000,40,1970-01-01 00:00:00,5
8001,40,1970-01-01 01:00:00,5
8002,40,1970-01-01 02:00:00,2
8003,40,1970-01-01 03:00:00,3
8004,40,1970-01-01 04:00:00,4
8005,40,1970-01-01 05:00:00,5
8006,40,1970-01-01 06:00:00,6
8007,40,1970-01-01 07:00:00,7
8008,40,1970-01-01 08:00:00,9
8009,40,1970-01-01 09:00:00,4
8010,40,1970-01-01 10:00:00,1
8011,40,1970-01-01 11:00:00,0
8012,40,1970-01-01 12:00:00,7
8013,40,1970-01-01 13:00:00,3
8014,40,1970-01-01 14:00:00,3
8015,40,1970-01-01 15:00:00,3
8016,40,1970-01-01 16:00:00,5
8017,40,1970-01-01 17:00:00,7
8018,40,1970-01-01 18:00:00,4
8019,40,1970-01-01 19:00:00,9
8020,40,1970-01-01 20:00:00,0
8021,40,1970-01-01 21:00:00,1
8022,40,1970-01-01 22:00:00,2
8023,40,1970-01-01 23:00:00,3
8024,40,1970-01-02 00:00:00,4
8025,40,1970-01-02 01:00:00,4
8026,40,1970-01-02 02:00:00,6
8027,40,1970-01-02 03:00:00,7
8028,40,1970-01-02 04:00:00,5
8029,40,1970-01-02 05:00:00,9
8030,40,1970-01-02 06:00:00,0
8031,40,1970-01-02 07:00:00,7
8032,40,1970-01-02 08:00:00,2
8033,40,1970-01-02 09:00:00,6
8034,40,1970-01-02 10:00:00,4
8035,40,1970-01-02 11:00:00,5
8036,40,1970-01-02 12:00:00,6
8037,40,1970-01-02 13:00:00,8
8038,40,1970-01-02 14:00:00,8
8039,40,1970-01-02 15:00:00,3
8040,40,1970-01-02 16:00:00,9
8041,40,1970-01-02 17:00:00,0
8042,40,1970-01-02 18:00:00,2
8043,40,1970-01-02 19:00:00,2
8044,40,1970-01-02 20:00:00,4
8045,40,1970-01-02 21:00:00,5
8046,40,1970-01-02 22:00:00,1
8047,40,1970-01-02 23:00:00,2
8048,40,1970-01-03 00:00:00,0
8049,40,1970-01-03 01:00:00,7
8050,40,1970-01-03 02:00:00,0
8051,40,1970-01-03 03:00:00,0
8052,40,1970-01-03 04:00:00,7
8053,40,1970-01-03 05:00:00,3
8054,40,1970-01-03 06:00:00,5
8055,40,1970-01-03 07:00:00,6
8056,40,1970-01-03 08:00:00,6
8057,40,1970-01-03 09:00:00,2
8058,40,1970-01-03 10:00:00,2
8059,40,1970-01-03 11:00:00,9
8060,40,1970-01-03 12:00:00,3
8061,40,1970-01-03 13:00:00,1
8062,40,1970-01-03 14:00:00,9
8063,40,1970-01-03 15:00:00,8
8064,40,1970-01-03 16:00:00,4
8065,40,1970-01-03 17:00:00,0
8066,40,1970-01-03 18:00:00,6
8067,40,1970-01-03 19:00:00,3
8068,40,1970-01-03 20:00:00,9
8069,40,1970-01-03 21:00:00,9
8070,40,1970-01-03 22:00:00,0
8071,40,1970-01-03 23:00:00,9
8072,40,1970-01-04 00:00:00,9
8073,40,1970-01-04 01:00:00,0
8074,40,1970-01-04 02:00:00,4
8075,40,1970-01-04 03:00:00,7
8076,40,1970-01-04 04:00:00,1
8077,40,1970-01-04 05:00:00,0
8078,40,1970-01-04 06:00:00,8
8079,40,1970-01-04 07:00:00,9
8080,40,1970-01-04 08:00:00,9
8081,40,1970-01-04 09:00:00,5
8082,40,1970-01-04 10:00:00,2
8083,40,1970-01-04 11:00:00,2
8084,40,1970-01-04 12:00:00,3
8085,40,1970-01-04 13:00:00,5
8086,40,1970-01-04 14:00:00,0
8087,40,1970-01-04 15:00:00,2
8088,40,1970-01-04 16:00:00,0
8089,40,1970-01-04 17:00:00,1
8090,40,1970-01-04 18:00:00,0
8091,40,1970-01-04 19:00:00,1
8092,40,1970-01-04 20:00:00,2
8093,40,1970-01-04 21:00:00,0
8094,40,1970-01-04 22:00:00,5
8095,40,1970-01-04 23:00:00,5
8096,40,1970-01-05 00:00:00,7
8097,40,1970-01-05 01:00:00,7
8098,40,1970-01-05 02:00:00,6
8099,40,1970-01-05 03:00:00,9
8100,40,1970-01-05 04:00:00,7
8101,40,1970-01-05 05:00:00,7
8102,40,1970-01-05 06:00:00,2
8103,40,1970-01-05 07:00:00,5
8104,40,1970-01-05 08:00:00,5
8105,40,1970-01-05 09:00:00,0
8106,40,1970-01-05 10:00:00,0
8107,40,1970-01-05 11:00:00,7
8108,40,1970-01-05 12:00:00,4
8109,40,1970-01-05 13:00:00,4
8110,40,1970-01-05 14:00:00,6
8111,40,1970-01-05 15:00:00,5
8112,40,1970-01-05 16:00:00,5
8113,40,1970-01-05 17:00:00,3
8114,40,1970-01-05 18:00:00,3
8115,40,1970-01-05 19:00:00,5
8116,40,1970-01-05 20:00:00,9
8117,40,1970-01-05 21:00:00,2
8118,40,1970-01-05 22:00:00,4
8119,40,1970-01-05 23:00:00,9
8120,40,1970-01-06 00:00:00,2
8121,40,1970-01-06 01:00:00,0
8122,40,1970-01-06 02:00:00,0
8123,40,1970-01-06 03:00:00,3
8124,40,1970-01-06 04:00:00,7
8125,40,1970-01-06 05:00:00,3
8126,40,1970-01-06 06:00:00,6
8127,40,1970-01-06 07:00:00,6
8128,40,1970-01-06 08:00:00,8
8129,40,1970-01-06 09:00:00,7
8130,40,1970-01-06 10:00:00,2
8131,40,1970-01-06 11:00:00,7
8132,40,1970-01-06 12:00:00,1
8133,40,1970-01-06 13:00:00,9
8134,40,1970-01-06 14:00:00,4
8135,40,1970-01-06 15:00:00,8
8136,40,1970-01-06 16:00:00,6
8137,40,1970-01-06 17:00:00,4
8138,40,1970-01-06 18:00:00,8
8139,40,1970-01-06 19:00:00,8
8140,40,1970-01-06 20:00:00,0
8141,40,1970-01-06 21:00:00,1
8142,40,1970-01-06 22:00:00,2
8143,40,1970-01-06 23:00:00,6
8144,40,1970-01-07 00:00:00,4
8145,40,1970-01-07 01:00:00,6
8146,40,1970-01-07 02:00:00,6
8147,40,1970-01-07 03:00:00,7
8148,40,1970-01-07 04:00:00,8
8149,40,1970-01-07 05:00:00,9
8150,40,1970-01-07 06:00:00,0
8151,40,1970-01-07 07:00:00,1
8152,40,1970-01-07 08:00:00,6
8153,40,1970-01-07 09:00:00,1
8154,40,1970-01-07 10:00:00,7
8155,40,1970-01-07 11:00:00,4
8156,40,1970-01-07 12:00:00,4
8157,40,1970-01-07 13:00:00,7
8158,40,1970-01-07 14:00:00,7
8159,40,1970-01-07 15:00:00,8
8160,40,1970-01-07 16:00:00,8
8161,40,1970-01-07 17:00:00,6
8162,40,1970-01-07 18:00:00,6
8163,40,1970-01-07 19:00:00,3
8164,40,1970-01-07 20:00:00,6
8165,40,1970-01-07 21:00:00,5
8166,40,1970-01-07 22:00:00,3
8167,40,1970-01-07 23:00:00,0
8168,40,1970-01-08 00:00:00,2
8169,40,1970-01-08 01:00:00,1
8170,40,1970-01-08 02:00:00,8
8171,40,1970-01-08 03:00:00,8
8172,40,1970-01-08 04:00:00,2
8173,40,1970-01-08 05:00:00,7
8174,40,1970-01-08 06:00:00,3
8175,40,1970-01-08 07:00:00,6
8176,40,1970-01-08 08:00:00,0
8177,40,1970-01-08 09:00:00,0
8178,40,1970-01-08 10:00:00,6
8179,40,1970-01-08 11:00:00,0
8180,40,1970-01-08 12:00:00,4
8181,40,1970-01-08 13:00:00,1
8182,40,1970-01-08 14:00:00,9
8183,40,1970-01-08 15:00:00,3
8184,40,1970-01-08 16:00:00,4
8185,40,1970-01-08 17:00:00,6
8186,40,1970-01-08 18:00:00,3
8187,40,1970-01-08 19:00:00,3
8188,40,1970-01-08 20:00:00,7
8189,40,1970-01-08 21:00:00,9
8190,40,1970-01-08 22:00:00,7
8191,40,1970-01-08 23:00:00,3
8192,40,1970-01-09 00:00:00,2
8193,40,1970-01-09 01:00:00,5
8194,40,1970-01-09 02:00:00,4
8195,40,1970-01-09 03:00:00,5
8196,40,1970-01-09 04:00:00,8
8197,40,1970-01-09 05:00:00,7
8198,40,1970-01-09 06:00:00,6
8199,40,1970-01-09 07:00:00,2
8200,41,1970-01-01 00:00:00,3
8201,41,1970-01-01 01:00:00,1
8202,41,1970-01-01 02:00:00,2
8203,41,1970-01-01 03:00:00,3
8204,41,1970-01-01 04:00:00,5
8205,41,1970-01-01 05:00:00,5
8206,41,1970-01-01 06:00:00,9
8207,41,1970-01-01 07:00:00,3
8208,41,1970-01-01 08:00:00,1
8209,41,1970-01-01 09:00:00,2
8210,41,1970-01-01 10:00:00,2
8211,41,1970-01-01 11:00:00,9
8212,41,1970-01-01 12:00:00,3
8213,41,1970-01-01 13:00:00,3
8214,41,1970-01-01 14:00:00,8
8215,41,1970-01-01 15:00:00,5
8216,41,1970-01-01 16:00:00,2
8217,41,1970-01-01 17:00:00,3
8218,41,1970-01-01 18:00:00,4
8219,41,1970-01-01 19:00:00,0
8220,41,1970-01-01 20:00:00,6
8221,41,1970-01-01 21:00:00,8
8222,41,1970-01-01 22:00:00,2
8223,41,1970-01-01 23:00:00,3
8224,41,1970-01-02 00:00:00,8
8225,41,1970-01-02 01:00:00,5
8226,41,1970-01-02 02:00:00,6
8227,41,1970-01-02 03:00:00,0
8228,41,1970-01-02 04:00:00,8
8229,41,1970-01-02 05:00:00,3
8230,41,1970-01-02 06:00:00,0
8231,41,1970-01-02 07:00:00,1
8232,41,1970-01-02 08:00:00,6
8233,41,1970-01-02 09:00:00,6
8234,41,1970-01-02 10:00:00,9
8235,41,1970-01-02 11:00:00,9
8236,41,1970-01-02 12:00:00,2
8237,41,1970-01-02 13:00:00,6
8238,41,1970-01-02 14:00:00,0
8239,41,1970-01-02 15:00:00,7
8240,41,1970-01-02 16:00:00,0
8241,41,1970-01-02 17:00:00,0
8242,41,1970-01-02 18:00:00,1
8243,41,1970-01-02 19:00:00,6
8244,41,1970-01-02 20:00:00,8
8245,41,1970-01-02 21:00:00,5
8246,41,1970-01-02 22:00:00,7
8247,41,1970-01-02 23:00:00,3
8248,41,1970-01-03 00:00:00,7
8249,41,1970-01-03 01:00:00,3
8250,41,1970-01-03 02:00:00,2
8251,41,1970-01-03 03:00:00,0
8252,41,1970-01-03 04:00:00,4
8253,41,1970-01-03 05:00:00,3
8254,41,1970-01-03 06:00:00,4
8255,41,1970-01-03 07:00:00,7
8256,41,1970-01-03 08:00:00,1
8257,41,1970-01-03 09:00:00,7
8258,41,1970-01-03 10:00:00,2
8259,41,1970-01-03 11:00:00,1
8260,41,1970-01-03 12:00:00,6
8261,41,1970-01-03 13:00:00,8
8262,41,1970-01-03 14:00:00,2
8263,41,1970-01-03 15:00:00,0
8264,41,1970-01-03 16:00:00,4
8265,41,1970-01-03 17:00:00,0
8266,41,1970-01-03 18:00:00,3
8267,41,1970-01-03 19:00:00,8
8268,41,1970-01-03 20:00:00,2
8269,41,1970-01-03 21:00:00,9
8270,41,1970-01-03 22:00:00,7
8271,41,1970-01-03 23:00:00,8
8272,41,1970-01-04 00:00:00,2
8273,41,1970-01-04 01:00:00,3
8274,41,1970-01-04 02:00:00,6
8275,41,1970-01-04 03:00:00,2
8276,41,1970-01-04 04:00:00,6
8277,41,1970-01-04 05:00:00,5
8278,41,1970-01-04 06:00:00,8
8279,41,1970-01-04 07:00:00,4
8280,41,1970-01-04 08:00:00,0
8281,41,1970-01-04 09:00:00,2
8282,41,1970-01-04 10:00:00,5
8283,41,1970-01-04 11:00:00,8
8284,41,1970-01-04 12:00:00,6
8285,41,1970-01-04 13:00:00,0
8286,41,1970-01-04 14:00:00,4
8287,41,1970-01-04 15:00:00,4
8288,41,1970-01-04 16:00:00,6
8289,41,1970-01-04 17:00:00,0
8290,41,1970-01-04 18:00:00,4
8291,41,1970-01-04 19:00:00,1
8292,41,1970-01-04 20:00:00,3
8293,41,1970-01-04 21:00:00,1
8294,41,1970-01-04 22:00:00,4
8295,41,1970-01-04 23:00:00,5
8296,41,1970-01-05 00:00:00,3
8297,41,1970-01-05 01:00:00,7
8298,41,1970-01-05 02:00:00,9
8299,41,1970-01-05 03:00:00,9
8300,41,1970-01-05 04:00:00,0
8301,41,1970-01-05 05:00:00,4
8302,41,1970-01-05 06:00:00,4
8303,41,1970-01-05 07:00:00,3
8304,41,1970-01-05 08:00:00,1
8305,41,1970-01-05 09:00:00,5
8306,41,1970-01-05 10:00:00,7
8307,41,1970-01-05 11:00:00,7
8308,41,1970-01-05 12:00:00,0
8309,41,1970-01-05 13:00:00,0
8310,41,1970-01-05 14:00:00,8
8311,41,1970-01-05 15:00:00,9
8312,41,1970-01-05 16:00:00,2
8313,41,1970-01-05 17:00:00,5
8314,41,1970-01-05 18:00:00,7
8315,41,1970-01-05 19:00:00,6
8316,41,1970-01-05 20:00:00,6
8317,41,1970-01-05 21:00:00,5
8318,41,1970-01-05 22:00:00,2
8319,41,1970-01-05 23:00:00,6
8320,41,1970-01-06 00:00:00,0
8321,41,1970-01-06 01:00:00,4
8322,41,1970-01-06 02:00:00,2
8323,41,1970-01-06 03:00:00,7
8324,41,1970-01-06 04:00:00,6
8325,41,1970-01-06 05:00:00,2
8326,41,1970-01-06 06:00:00,6
8327,41,1970-01-06 07:00:00,8
8328,41,1970-01-06 08:00:00,8
8329,41,1970-01-06 09:00:00,6
8330,41,1970-01-06 10:00:00,7
8331,41,1970-01-06 11:00:00,8
8332,41,1970-01-06 12:00:00,9
8333,41,1970-01-06 13:00:00,3
8334,41,1970-01-06 14:00:00,4
8335,41,1970-01-06 15:00:00,7
8336,41,1970-01-06 16:00:00,6
8337,41,1970-01-06 17:00:00,5
8338,41,1970-01-06 18:00:00,8
8339,41,1970-01-06 19:00:00,0
8340,41,1970-01-06 20:00:00,5
8341,41,1970-01-06 21:00:00,4
8342,41,1970-01-06 22:00:00,8
8343,41,1970-01-06 23:00:00,3
8344,41,1970-01-07 00:00:00,6
8345,41,1970-01-07 01:00:00,5
8346,41,1970-01-07 02:00:00,7
8347,41,1970-01-07 03:00:00,7
8348,41,1970-01-07 04:00:00,8
8349,41,1970-01-07 05:00:00,3
8350,41,1970-01-07 06:00:00,0
8351,41,1970-01-07 07:00:00,1
8352,41,1970-01-07 08:00:00,9
8353,41,1970-01-07 09:00:00,3
8354,41,1970-01-07 10:00:00,4
8355,41,1970-01-07 11:00:00,8
8356,41,1970-01-07 12:00:00,6
8357,41,1970-01-07 13:00:00,1
